foodId;Title;Category;Ingredients;Total_Ingredients;Steps;Total_Steps;Loves
3075;ayam kremes keju ayam goreng tepung menu diet low carb;ayam;"[(""ayam"", ""1/2 ekor""), (""jeruk nipis"", ""1 buah""), (""bawang putih"", ""4 siung""), (""kunyit"", ""2 cm""), (""jahe"", ""2 cm""), (""lengkuas"", ""2 cm""), (""serai halus"", ""1 batang""), (""daun salam"", ""2 lembar""), (""garam"", ""1 sdt"")]";7;"1) Potong ayam sesuai selera.. kocok telur dgn bawang putih cincang, lada & royco.. parut keju di wadah terpisah..
2) Balur ayam ke dalam kocokan telur.. lalu balur ke parutan keju.. hingga tertutupi semua sisi ayam dgn keju..
3) Panaskan minyak di atas teplon, kecil kan api.. goreng ayam hingga kuning kecoklatan, tutup teplon krn akan meletup2..
4) Jgn terlalu membolak-balik ayam.. cukup 1x balik ketika sdh kelihatan kuning kecoklatan, lalu angkat setelah matang..
5) Ini hasilnya.. Mateng di dalam, keju nya nempel & ga gosong ya.. enaakkk bgt & super crispy.. tahan lama lg crispy nya.. silahkan mencoba";5;11
3080;tahu aci kwalik;tahu;"[(""tahu coklat"", ""10 buah""), (""tepung kanji"", ""5 sdm""), (""batang daun bawang"", ""1 batang""), (""bawang putih"", ""2 siung""), (""lada"", ""1/4 sdt""), (""garam"", ""1/2 sdt""), (""penyedap"", ""1/2 sdt""), (""air panas"", ""Secukupnya"")]";10;"1) Potong tahu segitiga lalu goreng kering. Rendam dgn bumbu lada dan garam
2) Belah tahu jgn sampai putus dan balik
3) Buat isian : campur terigu, sagu, bawang merah dan putih, lada, garam, kaldu bubuk. Lalu tuang air panas sedikit demi sedikit sampai kalis
4) Isi tahu dengan isian lalu goreng sampai kering
5) Sajikan dengan lombok atau saos";5;11
3085;pindang tongkol;ikan;"[(""tongkol"", ""1 ekor""), (""bumbu halus"", ""[deskripsi]""), (""bawang putih ukr"", ""3 siung""), (""ketumbar"", ""1 sdt""), (""kunyit"", ""2 cm""), (""jahe"", ""1 cm""), (""jeruk nipis"", ""1/2 buah"")]";7;"1) Cuci tongkol, iris kepala belah dua.
2) Rebus air dlm panci kira2 tongkol tenggelam dlm air. Masukkan bumbu, sampai dengan air susut/ tinggal sedikit.
3) Angkat tongkol tata dalam wadah tertutup. Simpan dlm frezer.";3;11
3087;udang goreng bawang saos tiram;udang;"[(""udang"", ""250 gram""), (""bawang putih byk maknyush"", ""4 siung""), (""saos tiram"", ""2 sdm""), (""merica"", ""1/4 sdt""), (""garam"", ""1/4 sdt""), (""minyak goreng"", ""Secukupnya"")]";6;"1) Cuci bersih udang.. Tiriskan
2) Haluskan bawang putih & merica
3) Campurkan ulekan bawang & merica ke dalam udang, beri saos tiram & garam.Biarkan 10 menit hingga bumbu meresap ke dalam Udang
4) Panaskan minyak, lalu goreng Udang, tingkat kekeringan sesuaikan selera bunda"" drmh ya
5) Angkat, sajikan";5;11
3089;telur pindang;telur;"[(""telur ayam sdh rebus"", ""8 butir""), (""air"", ""500 ml""), (""teh celup"", ""2 kantong""), (""kecap manis"", ""4 sdm""), (""gula merah"", ""50 gram""), (""potong serai"", ""1 batang""), (""daun salam sobek"", ""2 lembar""), (""garam kaldu bubuk"", ""1 sdt"")]";8;"1) Tuang semua bahan dalam satu wadah, rebus dengan menggunakan api sedang sampai air rebusan sisa sedikit saja ya.
2) Jangan lupa sekali kali di aduk biar warnanya rata. Setelah matang, siap sajikan";2;11
3099;sup tahu baso ikan;tahu;"[(""tahu cina potong kotak"", ""1 buah""), (""baso ikan belah"", ""5 butir""), (""bawang putih cincang kasar"", ""2 siung""), (""batang daun bawang"", ""1 batang""), (""air matang"", ""500 ml""), (""minyak sayur"", ""1 sdm""), (""bumbu"", ""[tidak disebutkan]""), (""kaldu jamur"", ""1/2 sdt""), (""sejumput garam"", ""1/4 sdt""), (""lada"", ""1/4 sdt""), (""gula"", ""1/4 sdt"")]";9;"1) Panaskan minyak di wajan. Tumis bawang putih sampai harum dan kecoklatan. Lalu masukan baso ikan, aduk2 sebentar. Masukan air dan tahu. Besarkan api, tunggu sampai mendidih.
2) Setelah air mendidih, kecilkan api, beri bumbu2, aduk rata. Tes dan koreksi rasa. Terakhir masukan daun bawang, matikan api. Selesai.
3) Sajikan hangat. Yummy!!";3;11
3104;pindang udang;udang;"[(""udang"", ""150 gram""), (""ltr air"", ""1 liter""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""cabe merah"", ""5 buah""), (""nanas"", ""1/4 buah""), (""timun"", ""1/2 buah""), (""gula"", ""1 sdt""), (""garam"", ""1 sdt""), (""terasi"", ""1/2 sdt""), (""aq ga pake"", ""[tidak disebutkan]"")]";9;"1) Haluskan cabe merah, bawang merah, putih
2) Rebus dengan air, tunggu hingga mendidih
3) Masukkan nanas dan timun, tunggu agak lunak
4) Masukkan udang dan daun kemangi. Tunggu hingga udang berubah warna.";4;11
3108;udang goreng kriuk;udang;"[(""udang bersihkan kulit kepala"", ""200 gram""), (""telur"", ""1 butir""), (""ambil putihnya"", ""[deskripsi]""), (""bawang putih halus"", ""2 siung""), (""sndk teh garam"", ""1/2 sdt""), (""sndk makan terigu"", ""3 sdm""), (""sndk teh kaldu ayam"", ""1/2 sdt""), (""adonan kering"", ""[deskripsi]""), (""sndk makan terigu"", ""4 sdm"")]";9;"1) Bersihkan udang buang kepala & kulit punggungnya
2) Masukkan ke adonan basah aduk rata
3) Balut ke adonan kering, bersihkan tepung di bagian buntut biar warnanya cantik
4) Goreng udang sebentar saja, jangan lama lama, keras jd'nya mom
5) Sajikan dgn saol sambal atau mayonnaise. Selamat menikmati mom";5;11
3109;prawn and squid ink pasta oglio olio;udang;"[(""truffle oil olive oil"", ""2 sdm""), (""bawang putih"", ""3 siung""), (""tipis"", ""[deskripsi]""), (""cabai rawit merah"", ""5 buah""), (""cacah"", ""[deskripsi]""), (""udang jerbung"", ""10 ekor""), (""kupas"", ""[deskripsi]""), (""squid ink spaghetti"", ""100 gram""), (""garam merica"", ""Secukupnya""), (""keju parmesan topping"", ""Secukupnya""), (""kaldu ayam jamur bubuk"", ""1/2 sdt""), (""pine nuts"", ""1 sdm""), (""sangrai"", ""[deskripsi]""), (""daun parsley"", ""1 sdm""), (""cacah topping"", ""[deskripsi]"")]";10;"1) Rebus pasta. Baca instruksi.
- Sambil pasta direbus, panaskan minyak dan tumis bawang putih hingga harum dan kecokelatan.
- Tambahkan udang. Masak sebentar hingga berubah warna.
- Masukkan cabai dan bumbuhi dengan garam, merica dan kaldu bubuk.
- Tambahkan pasta yang telah direbus.
- Aduk rata dan koreksi rasa.
- Sajikan selagi panas dengan taburan pine nuts, keju dan parsley.";1;11
3113;susu kefir;kambing;"[(""susu uht bagus susu murni sapi kambing"", ""500 ml""), (""grain kefir"", ""2 sdm"")]";2;"1) Tuang susu kedalam gelas kaca / toples kaca (jangan pakai kaleng/ tempat yg terbuat dari logam
2) Masukan grain kefir, tutup gelas/toples. Jangan terlalu rapat.
3) Simpan di lemari/ tempat yang tidak tembus cahaya. Tunggu fermentasi kurleb selama 24 jam.
4) Selamat menunggu, salam sehat ^^";4;11
3116;telur kukus sederhana;telur;"[(""telur"", ""2 butir""), (""air kaldu ayam kaldu bubuk ditambah air"", ""100 ml""), (""lada"", ""1/4 sdt""), (""garam"", ""1/4 sdt""), (""daun bawang"", ""1 batang"")]";5;"1) Panaskan kukusan. Sambil menunggu kukusan siap, kocok lepas telur, kemudian saring.
2) Tambahkan lada, garam dan kaldu ayam (air). Aduk rata, tidak perlu dikocok agar tidak berbusa.
3) Tuang dalam mangkok tahan panas. Masukkan kedalam kukusan yg sudah panas, kecilkan api dan buka sedikit tutupnya. Saya pakai sumpit untuk mengganjal. Hal ini dilakukan agar diperoleh permukaan telur kukus yg halus.
4) Kukus selama 5 menit, taburi daun bawang. Tutup kembali, lanjutkan mengukus 3 menit lagi. Telur kukus siap diangkat.";4;11
3117;tempe menjos goreng;tempe;"[(""tempe menjos"", ""1 papan""), (""munjung tepung terigu"", ""4 sdm""), (""bawang putih bubuk"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""biji ketumbar"", ""1/2 sdt""), (""batang daun bawang"", ""1 batang""), (""air"", ""Secukupnya""), (""garam"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya"")]";9;"1) Potong kecil daun bawang, aduk rata bersama tepung, bumbu & air
2) Iris tipis Tempe lalu rendam agak lama didalam adonan supaya bumbu meresap, lalu goreng sampai matang, hidangkan dengan cabe rawit, makan selagi hangat.. Wow, heaven";2;11
3126;tahu walik;tahu;"[(""biji tahu goreng"", ""10 biji""), (""ayam fillet blender"", ""100 gram""), (""tepung terigu"", ""2 sdm""), (""tapioka"", ""4 sdm""), (""bawang putih dihaluskan"", ""2 siung""), (""batang daun bawang"", ""1 batang""), (""garam"", ""1/2 sdt""), (""merica bubuk"", ""1/4 sdt""), (""kaldu bubuk"", ""1/2 sdt""), (""air panas"", ""Secukupnya"")]";8;"1) Campur daging ayam yg sdh diblender dgn bawang putih yg sdh dihaluskan, tambahkan irisan daun bawang, garam, merica bubuk, kaldu bubuk secukupnya
2) Tambahkan tepung terigu, tapioka, air panas, kemudian aduk cepat hingga rata
3) Ambil tahu kemudian sayat, lalu di balik sehingga bagjan dalam ada d luar, kemudian rendam sbntr di air yg d beri kaldu spy bagian dlm yg d balik terasa gurih
4) Isi tahu dgn adonan, kemudian goreng dgn api kecil hingga krispy
5) Sajikan dgn sambal kecap";5;11
3135;gabus telur keju simple ;telur;"[(""tepung tapioka"", ""150 gram""), (""keju cheddar parut"", ""50 gram""), (""telur ayam"", ""1 butir""), (""butter margarin"", ""1 sdm""), (""sejumput garam krna rumaisha dibawah"", ""1/4 sdt"")]";5;"1) Campur semua bahan lalu aduk jadi satu
2) Uleni, hingga adonan bisa dipulung
3) Siapkan wajan yg diisi minyak goreng dgn suhu ruang
4) Pulung atau bentuk adonan lalu masukan kedalam minyak sampai benar2 terendam dan nyalakan api kompor. Api sedang cenderung kecil
5) Jangan diaduk, hingga adonan mengapung dan mulai mengeras agar tidak hancur. Goreng hingga kecoklatan, lalu angkat dan sajikan";5;11
3138;tahu saus blackpaper super simpel;tahu;"[(""biji tahu putih"", ""10 buah""), (""potong dadu"", ""[deskripsi]""), (""biji bawang bombai kasar"", ""1/2 buah""), (""biji cabe merah"", ""3 buah""), (""saus blackpaper"", ""3 sdm""), (""minyak goreng"", ""Secukupnya""), (""gula garam"", ""Secukupnya"")]";6;"1) Goreng setengah matang tahu putih. Tiriskan
2) Tumis bawang bombay dan cabe merah besar yg sudah di iris2 sesuai selera. Tumis hingga sedikit layu.
3) Kemudian masukkan tahu putih. Tumis sebentar dan masukkan saus blackpaper secukupnya. Saya pakai -/+ 4 sendok makan. Tambahkan gula dan gara. Tumis hingga saus meresap.
4) Matikan api. Dan siap disajikan. Makan dengan nasi hangat..";4;11
3144;sate dombakambing goreng;kambing;"[(""daging kambing domba"", ""300 gram""), (""ketumbar"", ""1 sdt""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""jahe"", ""1 cm""), (""garam"", ""1/2 sdt""), (""gula"", ""1/2 sdt""), (""kecap"", ""3 sdm"")]";7;"1) Potong-potong daging dombanya lalu sisihkan
2) Ulek bumbunya hingga lembut, lalu beri garam dan gula hinga kerasa manis dan asinnya
3) Masukan potongan daging domba ke bumbu halus yg sudah diulek td, lalu biarkan -+30menit biar bumbu meresap. Setelah 30menit, lalu goreng setelah setengah matang beri kecap manis secukupnya. Dan cicipi kurang apa... (biar kerasa enak sesuai selera) Aduk-aduk hingga matang. Angkat dan sajikan. Selamat mencoba :-)";3;10
3146;ungkep kambing bumbu iris;kambing;"[(""daging kambing diris tipis kotak"", ""250 gram""), (""bawang merah tipis"", ""5 siung""), (""bawang putih tipis"", ""3 siung""), (""jahe jahe"", ""2 cm""), (""serai ganti daun jeruk"", ""1 batang""), (""gula merah"", ""1 sdm""), (""kecap manis"", ""3 sdm""), (""garam"", ""1/2 sdt""), (""biji ketumbar"", ""1 sdt""), (""merica bubuk"", ""1/2 sdt"")]";10;"1) Tumis bawang merah dan putih sampai harum. Masukkan daging sampai berubah warna.Setelah berubah warna beri air. Masukkan semua bumbu kecuali kecap.
2) Masak sampai air agak menyusut. Beri kecap. Masak hingga daging empuk. Sajikan.";2;10
3147;homemade bakso sapi;sapi;"[(""daging sapi giling"", ""250 gram""), (""tepung aci"", ""3 sdm""), (""bawang putih"", ""2 siung""), (""merica"", ""1/4 sdt""), (""garam"", ""1/2 sdt""), (""gula pasir"", ""1/4 sdt""), (""bawang goreng"", ""1 sdm""), (""cube es batu"", ""4 buah""), (""telur"", ""1 butir"")]";9;"1) Blender telur, garam,merica, gula, bawang putih dan bawang goreng selama 5 detik, masukan daging sapi giling bergantian dgn es batu blender hingga halus. Tuang adonan dalam wadah tambahkan tepung aci, aduk hingga rata.
2) Panaskan air, tidak usah sampai mendidih, masukan adonan bakso yg sdh dibulat2, biarkan sampai mengapung, angkat sisihkan.";2;10
3151;udang tepung saos mentega bawang telur asin;udang;"[(""udang goreng"", ""150 gram""), (""udang belah punggungnya kasih jeruk nipis"", ""150 gram""), (""tepung beras cairkan air celupan udang"", ""2 sdm""), (""tepung sajiku"", ""1 bungkus""), (""saos"", ""[tidak disebutkan]""), (""mentega pake blue band an"", ""2 sdm""), (""telur asin ambil kuningnya"", ""2 butir""), (""bawang putih cacah"", ""2 siung"")]";9;"1) Bersihkan udang, celupkan ke dalam cairan tepung lalu gulung” di tepung sajiku lalu siap digoreng
2) Panaskan teflon, masukkan seluruh blue band tunggu meleleh lalu masukan bawang putih dan kuning telur asinnya masak hingga bau nya harum lalu masukkan 1 sendok ajr tunggu matang lalu siap di guang keatas udang yang sudah digoreng";2;10
3152;sarden balado;ikan;"[(""kaleng ikan sarden"", ""1 kaleng""), (""kentang potong lidi"", ""1 buah""), (""bumbu"", ""[tidak disebutkan]""), (""daun jeruk biar wangi amis"", ""2 lembar""), (""cabe giling merah"", ""2 sdm""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""tomat"", ""1/2 buah"")]";8;"1) Goreng kentang tiriskan
2) Goreng bawang merah dan putih yang sudah di iris + tomat + daun jeruk + cabe giling + ikan sarden kaleng....
3) Aduk smua bahan satu dan dua sampe matang dan harum...
4) Kalo udah wangi dan matang...tinggal makan deh...";4;10
3154;udang tepung crispy;udang;"[(""udang udang"", ""200 gram""), (""tepung bumbu"", ""1 bungkus""), (""minyak goreng"", ""Secukupnya""), (""bawang putih haluskan"", ""2 siung""), (""merica"", ""1/4 sdt""), (""garam"", ""1/4 sdt""), (""bubuk cabe"", ""1/2 sdt""), (""suka pedas"", ""[opsional]"")]";7;"1) Cuci udang tiriskan,masukan bawang putih yg sudah dihaluskan,garam,merica bubuk diamkan sebentar
2) Taburkan tepung bumbu serbaguna,ratakan. Kemudian goreng....praktis kan....";2;10
3155;udang tempura;udang;"[(""udang segar"", ""200 gram""), (""tepung roti"", ""100 gram""), (""tepung sajiku"", ""1 bungkus""), (""telor"", ""1 butir""), (""ltr minyak goreng"", ""1/2 liter"")]";5;"1) Kupas semua bagian udang kecuali bagian ekornya
2) Kocok lepas telur
3) Masukkan udang kedalam adukan telur lalu ke tepung sajiku dan terakhir ke tepung roti
4) Ulangi sebanyak 2 kali
5) Siapkan minyak panas goreng sampai berwarna keemasan.";5;10
3163;oseng udang kuah puedes ongguh;udang;"[(""udang"", ""150 gram""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""cabe rawit"", ""15 buah""), (""garam penyedap"", ""1/2 sdt""), (""minyak tumis"", ""2 sdm""), (""air"", ""100 ml"")]";7;"1) Bawang merah, bawang putih, cabe dirajang kecil
2) Tumis smua bawang dan cabe sampai harum, kemudian masukkan udang, masak sampai berubah warna
3) Tambahkan air lalu garam dan penyedap rasa..
4) Oseng udang kuah puedes ongguh siap disajikan";4;10
3166;telur balado padang;telur;"[(""cabe merah"", ""100 gram""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""2 siung""), (""tomat merah"", ""1 buah""), (""telur"", ""8 butir""), (""garam"", ""1 sdt""), (""penyedap"", ""1/2 sdt""), (""minyak"", ""Secukupnya"")]";8;"1) Rebus telur sampai matang, kupas. Lalu goreng sampai kuning keemasan.
2) Haluskan cabe, bawang merah, bawang putih, tomat, garam tambahkan penyedap sedikit. (bumbu boleh direbus dlu)
3) Goreng bumbu yg sudah dihaluskan sampai merah... Matang. (jgn sampai kering)
4) Matikan api, lalu masukan telur yg sudah digoreng. Telur balado siap di nikmati";4;10
3167;tumis toge campur tahu;tahu;"[(""bgks toge seribu"", ""1 bungkus""), (""tahu cina"", ""1 kotak""), (""biji cabe"", ""5 buah""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""tomat"", ""1/2 buah""), (""saos tiram"", ""1 sdm""), (""penyedap"", ""1/2 sdt""), (""minyak sayur"", ""2 sdm""), (""air"", ""50 ml"")]";10;"1) Cuci Toge.. potong Tahu kecil2. Cuci semua bumbu lalu iris
2) Siapkan teplon dan minyak goreng. Tumis semua bumbu.
3) Kemudian masukan tahu. Aduk2 sebentar spy tahu agak matang.
4) Terakhir masukan Toge, penyedap rasa, saos tiram & air
5) Test Rasa.. Siap diSajikan.. Selamat Menikmati..";5;10
3181;telur masak saos;telur;"[(""telur goreng mata sapi"", ""4 butir""), (""bawang bombai"", ""1/2 buah""), (""bawang putih"", ""2 siung""), (""cabe merah"", ""2 buah""), (""cabe hijau"", ""2 buah""), (""tomat potong dadu"", ""1 buah""), (""saos tomat"", ""2 sdm""), (""saos sambal"", ""1 sdm""), (""garam gula"", ""Secukupnya""), (""air"", ""100 ml"")]";10;1) Iris semua bumbu, tumis sampai harum, masukkan saos, sedikit air, sampai meletup, masukkan telur ceplok, kecilkan api, aduk sampai meresap lalu angkat;1;10
3182;brokoli cah sapi saos tiram;sapi;"[(""secukupnyq brokoli"", ""1 bonggol""), (""daging sapi potong"", ""150 gram""), (""bawang bombai"", ""1/2 buah""), (""bawang putih halus"", ""2 siung""), (""telur puyuh"", ""10 butir"")]";5;"1) Tumis bawang putih dan bawang bombay hingga harum, masukkan dqging sapi beri sedikit kecap asin (cqp angsa) aduk hingga daging berubah jd putih
2) Masukkan brokoli tambahkan saos tiram dan beri sedikit air, masak hingga matang
3) Masukkan telur puyuh yg sudah di rebus terlebih dahulu. Angkat. Hidangkan";3;10
3185;telur masak habang;telur;"[(""telur ayam itik rebus diganti dg ayam ikan gabus"", ""8 butir""), (""cabe kering buang isi rebus blender"", ""10 buah""), (""gula"", ""1 sdm""), (""garam"", ""1 sdt""), (""kayu manis"", ""3 cm""), (""minyak goreng"", ""3 sdm""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""5 siung""), (""jahe"", ""2 cm"")]";8;"1) Blender bawang merah bawang putih,jahe bersama cabe yg sdh direbus
2) Masak di wajan dg api kecil jgn dikasih air,tunggu smp mendidih dan agak kering lalu tambahkan minyak sayur kayu manis sambil diaduk aduk
3) Masukkan telur aduk rata tambahkan gula garam aduk aduk biar tdk gosong tunggu smp bumbu meresap tes Ini cenderung lbh manis
4) Aduk trs smp telur berubah warna bumbu kental dan minyak naik kepermukaan berarti sdh masak. Sajikan dg nasi kuning atau lontong sayur";4;10
3192;telur kukus sosis kusuka;telur;"[(""telur"", ""2 butir""), (""sosis ayam diiris tipis"", ""1 buah""), (""royco ayam"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""daun bawang potong halus"", ""1 batang""), (""kotak alumunium foil"", ""Secukupnya"")]";6;"1) Potong tipis sosis dan daun bawang lalu di masukan ke dalam wadah yang terpisah
2) Pecahkan telur ke dalam wadah lalu kocok hingga merata
3) Di dalam wadah yang terisi telur campurkan sosis, daun bawang, lada dan royco rasa ayam (asin dan pedasnya sesuai selera) aduk hingga merata
4) Setelah merata masukan ke dalam alumunium foil cup
5) Kukus selama +- 3 menit, setelah matang telur kukus sosis kusuka siap dinikmati sajikan dengan sous";5;10
3193;ikan tongkol panggang;ikan;"[(""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""ketumbar"", ""1 sdt""), (""lada"", ""1/4 sdt""), (""jahe"", ""1 cm""), (""kunyit"", ""1 cm""), (""cabe merah"", ""3 buah""), (""garam"", ""1/2 sdt""), (""ikan tongkol"", ""1 ekor""), (""jeruk nipis"", ""1/2 buah"")]";10;"1) Bersihkan ikan, lumuri dengan garam dan jeruk nipis, diamkan di dalam kulkas.
2) Haluskan semua bumbu, lumuri pada ikan tongkol.
3) Panggang selama 30 menit dalam oven toaster (sematangnya), ikan tongkol siap disangap";3;10
3195;prekedel tempe yahuud;tempe;"[(""papan tempe"", ""1 papan""), (""kencur"", ""2 cm""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""jahe"", ""1 cm""), (""kemiri"", ""2 butir""), (""garam"", ""1/2 sdt""), (""penyedap"", ""1/2 sdt""), (""telur"", ""1 butir""), (""minyak utk"", ""Secukupnya""), (""royco"", ""1/2 sdt"")]";10;"1) Iris tipis2 tempe. Goreng tengah mateng. Angkat tiriskan.
2) Haluskan semua bumbu. Haluskan tempe yg sudah digoreng. Campurkan tempe dan bumbu dalam wadah, koreksi rasa. Bentuk sesuai selera menggunakan plastik yg telah diolesi minyak.
3) Pecahkan telur dalam wadah lain, beri royco sedikit. Celupkan tempe yg sudah di bentuk ke dalam kocokan telur. Goreng hingga seterusnya. Angkat, tiriskan. Sajikan.
4) Selamat mencoba ya";4;10
3198;tempe mendoan simpel;tempe;"[(""papan tempe"", ""1 papan""), (""tepung terigu"", ""5 sdm""), (""batang daun bawang"", ""1 batang""), (""air belimbing"", ""100 ml""), (""bumbu halus"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""ketumbar"", ""1/2 sdt""), (""garam"", ""1/2 sdt"")]";8;"1) Potong tempe tipis saja, setelah itu potong daun bawang
2) Kemudian campur dengan terigu dan bumbu yg sudah di haluskan masukan air sedikit2 sampai agak mengental
3) Kalau sudah tercampur siapkan penggorengan dengan minyak panas, goreng dengan api kecil supaya mendoan garing merata. Sajikan dengan cabai rawit. Selamat mencoba";3;10
3199;tempe mendoan semarangan ala bu mertua;tempe;"[(""papan tempe tipis"", ""1 papan""), (""tepung terigu"", ""5 sdm""), (""batang daun bawang dipotong"", ""1 batang""), (""bumbu halus"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""gula pasir"", ""1/4 sdt""), (""garam"", ""1/2 sdt""), (""lada"", ""1/4 sdt"")]";8;"1) Campurkan tepung.daun bawang dan bumbu halus.tambahkan air secukupnya.icip2 rasanya.
2) Celup tempe untuk digoreng.gorengnya jgn terlalu kering y moms.
3) Happy cooking";3;10
3202;telur keju dimana;telur;"[(""roti tawar"", ""2 lembar""), (""keju mozzarella parut"", ""30 gram""), (""keju cheddar parut"", ""30 gram""), (""telor bagus telor ayam kampung beromega"", ""1 butir""), (""sejumput garam"", ""1/4 sdt""), (""sejumput lada"", ""1/8 sdt"")]";6;"1) Tekan tekan bagian putih roti kedalam menggunakan sendok taburkan keju mozzarela diatas roti lalu tuang telur taburi garam n lada halus, bakar menggunakan api 180 derajat selama 15 menit. Setelah keju meleleh setengah perjalanan angkat sebentar taburi dengan keju cheddar bakar kembali sampai telor 3/4 mateng.
2) Angkat dan makan selahi hangat..";2;10
3215;tumis kapritahuwortel saus tiram;tahu;"[(""kapri buang ujung seratnya"", ""50 gram""), (""wortel tipis"", ""1 buah""), (""tahu putih potong dadu goreng hgg garing"", ""1 kotak""), (""bawang putih cincang halus"", ""2 siung""), (""bawang bombai tipis"", ""1/4 buah""), (""garam merica"", ""Secukupnya""), (""air"", ""100 ml""), (""saus tiram"", ""1 sdm""), (""minyak goreng"", ""2 sdm"")]";9;"1) Panaskan minyak tumis bawang putih dan bawang bombay hgg harum.
2) Masukkan kapri dan wortel tmbhkn sdkt air masak hgg empuk.
3) Masukkan tahu yg sdh digrg+saus tiram+garam+merica sesuai selera.koreksi rasa.
4) Tumis kapri+tahu+wortel saus tiram ala Jenny.L kitchen siap disajikan.";4;10
3224;tahu aci part;tahu;"[(""tahu bandung"", ""10 buah""), (""tepung sagu"", ""5 sdm""), (""tepung terigu"", ""2 sdm""), (""tahu dihaluskan"", ""1/2 kotak""), (""bumbu royco tempe goreng"", ""1/2 sachet""), (""penyedap"", ""1/2 sdt""), (""garam lada"", ""Secukupnya""), (""air mendidih"", ""Secukupnya""), (""tangkai daun bawang halus"", ""1 batang""), (""minyak"", ""Secukupnya"")]";10;"1) Tahu dipotong diagonal jadi 2 sisihkan
2) Dalam wadah campur tepung sagu, terigu, tahu yang di haluskan, daun bawang,bumbu Royco tempe goreng, penyedap rasa garem lada aduk rata lubangi tengahnya, siram air mendidih aduk kembali sampe adonan tercampur rata.
3) Ambil 1 buah tahu tempel kan adonan Aci secukupnya lakukan sampai habis. goreng dalam minyak panas dan banyak gunakan api sedang goreng sampai cokelat keemasan. Jika sudah matang angkat tiriskan. Selamet mencoba salam masak-memasak";3;10
3225;buncis tumis daging sapi;sapi;"[(""daging sapi has"", ""150 gram""), (""potong"", ""[deskripsi]""), (""buncis"", ""100 gram""), (""potong"", ""[deskripsi]""), (""maizena"", ""1 sdt""), (""bawang bombai"", ""1/2 buah""), (""bawang putih"", ""2 siung""), (""cincang"", ""[deskripsi]""), (""jahe"", ""1 cm""), (""saus tiram"", ""1 sdm""), (""kecap manis"", ""1 sdm""), (""merica"", ""1/4 sdt""), (""garam"", ""1/4 sdt""), (""air panas"", ""100 ml"")]";9;"1) Balur daging saus tiram, kecap manis, merica, maizena aduk jadi satu diamkan sebentar
2) Tumis.bawang putih, bawang bombay, jahe sampai wangi
3) Masukkan daging, aduk rata, biarkan sebentar, tambahkan air panas secukupnya, masak hingga daging empuk, masukkan buncis, garam, koreksi rasa";3;10
3226;lele goreng bumbu rujak;ikan;"[(""lele"", ""4 ekor""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""cabai merah"", ""5 buah""), (""kemiri"", ""2 butir""), (""daun jeruk"", ""2 lembar""), (""kecap manis"", ""2 sdm""), (""gula garam"", ""Secukupnya""), (""kaldu sapi bubuk"", ""1/2 sdt"")]";9;"1) Goreng lele hingga kering, sisihkan
2) Haluskan semua bumbu di atas kecuali daun jeruk. Tumis bumbu hingga harum, tambahkan daun jeruk saat menumis
3) Tambahkan kecap manis, gula, garam, dan kaldu sapi, koreksi rasa
4) Masukkan lele goreng ke dalam tumisan bumbu, masak hingga bumbu mengental. Sajikan";4;10
3227;tongkol suwir kemangi;ikan;"[(""pindang ikan tongkol suwir"", ""2 keranjang""), (""kemangi seribuan ambil daunnya"", ""1 ikat""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""cabe rawit merah"", ""10 buah""), (""cabe merah"", ""3 buah""), (""tomat potong"", ""1/2 buah""), (""garam"", ""1/2 sdt""), (""gula"", ""1/4 sdt""), (""minyak goreng menumis"", ""2 sdm"")]";10;"1) Tumis bawang merah dan bawang putih sampai wangi dengan minyak yg agak banyak sekalian untuk menggoreng tongkol
2) Masukkan cabe dan tomat, lalu masukkan ikan tongkol aduk rata, tambahkan garam dan gula lalu koreksi rasa
3) Masukkan kemangi, aduk rata, masak sampai kemangi layu, angkat dan sajikan dengan nasi hangat";3;10
